Tyear,Transect,Date,Year,Round,Species,0,5,10,15,20,25,30,35,40,45,Total,Average,SPECIAL
IRC13_2022_2,IRC13,4/25,2022,2,ACMMAR,13.000,17.000,34.000,0.000,8.000,0.000,5.000,4.000,5.000,10.000,96.000,17.455,
IRC13_2022_2,IRC13,4/25,2022,2,EROCIC,4.000,1.000,9.000,2.000,0.000,3.000,1.000,0.000,0.000,2.000,22.000,4.000,
IRC13_2022_2,IRC13,4/25,2022,2,CRYMUR,9.000,20.000,4.000,40.000,27.000,6.000,24.000,28.000,28.000,47.000,233.000,42.364,
IRC13_2022_2,IRC13,4/25,2022,2,PHAPAR,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IRC13_2022_2,IRC13,4/25,2022,2,ENCFAR,0.000,0.000,0.000,0.000,7.000,1.000,0.000,0.000,0.000,0.000,8.000,1.455,
IRC13_2022_2,IRC13,4/25,2022,2,BRANIG,2.000,0.000,4.000,416.000,0.000,0.000,0.000,0.000,0.000,0.000,422.000,76.727,
IRC13_2022_2,IRC13,4/25,2022,2,CAMCAL,0.000,2.000,0.000,3.000,0.000,0.000,1.000,0.000,1.000,1.000,8.000,1.455,
IRC13_2022_2,IRC13,4/25,2022,2,LUPTRU,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.182,
GYP02_2022_2,GYP02,4/27,2022,2,SALMEL,42.000,122.000,4.000,179.000,280.000,407.000,0.000,0.000,44.000,353.000,1431.000,260.182,
GYP02_2022_2,GYP02,4/27,2022,2,EUCCHR,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,1.000,14.000,2.545,
GYP02_2022_2,GYP02,4/27,2022,2,SONOLE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,4.000,0.727,
GYP02_2022_2,GYP02,4/27,2022,2,ROMCOU,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.364,
GYP02_2022_2,GYP02,4/27,2022,2,BRANIG,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.545,
GYP02_2022_2,GYP02,4/27,2022,2,CALMAC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP02_2022_2,GYP02,4/27,2022,2,ESCCAL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP02_2022_2,GYP02,4/27,2022,2,SOLXAN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP02_2022_2,GYP02,4/27,2022,2,SCRCAL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP02_2022_2,GYP02,4/27,2022,2,PHACIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP02_2022_2,GYP02,4/27,2022,2,ERICON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP04_2022_2,GYP04,4/27,2022,2,SALMEL,19.000,0.000,1900.000,256.000,945.000,0.000,0.000,0.000,45.000,0.000,3165.000,575.455,
GYP04_2022_2,GYP04,4/27,2022,2,ACMGLA,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,4.909,
GYP04_2022_2,GYP04,4/27,2022,2,BRANIG,0.000,0.000,0.000,0.000,0.000,5580.000,3.000,0.000,0.000,71.000,5654.000,1028.000,
GYP04_2022_2,GYP04,4/27,2022,2,PHAPAR,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.182,
GYP04_2022_2,GYP04,4/27,2022,2,PHACIC,0.000,0.000,0.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,27.000,4.909,
GYP04_2022_2,GYP04,4/27,2022,2,ESCCAL,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,35.000,6.364,
GYP04_2022_2,GYP04,4/27,2022,2,KECANT,0.000,0.000,0.000,0.000,0.000,0.000,1.000,4.000,0.000,0.000,5.000,0.909,
GYP04_2022_2,GYP04,4/27,2022,2,ERICON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP04_2022_2,GYP04,4/27,2022,2,EUCCHR,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I50_2022_2,I50,4/28,2022,2,EROCIC,2.000,3.000,0.000,6.000,5.000,0.000,5.000,7.000,2.000,0.000,30.000,5.455,
I50_2022_2,I50,4/28,2022,2,ACMGLA,550.000,25.000,87.000,78.000,26.000,534.000,69.000,18.000,172.000,996.000,2555.000,464.545,
I50_2022_2,I50,4/28,2022,2,EROMOS,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,0.364,
I50_2022_2,I50,4/28,2022,2,MICLIN,0.000,0.000,1.000,5.000,0.000,0.000,0.000,0.000,1.000,0.000,7.000,1.273,
I50_2022_2,I50,4/28,2022,2,BRANIG,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,0.364,
I50_2022_2,I50,4/28,2022,2,CALSPL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,0.545,
I50_2022_2,I50,4/28,2022,2,MALFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I50_2022_2,I50,4/28,2022,2,ERICAL,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,2.000,0.364,
I50_2022_2,I50,4/28,2022,2,EROBOT,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I50_2022_2,I50,4/28,2022,2,CLAPUR,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,1.091,
I20_2022_2,I20,4/28,2022,2,SALMEL,0.000,762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,762.000,138.545,
I20_2022_2,I20,4/28,2022,2,CALSPL,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.545,
I20_2022_2,I20,4/28,2022,2,ESCCAL,2.000,10.000,1.000,2.000,6.000,0.000,0.000,0.000,0.000,0.000,21.000,3.818,
I20_2022_2,I20,4/28,2022,2,BRANIG,0.000,47.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.000,12.364,
I20_2022_2,I20,4/28,2022,2,EROCIC,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.364,
I20_2022_2,I20,4/28,2022,2,PHACRYMUR,36.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.000,6.545,
I20_2022_2,I20,4/28,2022,2,ACMGLA,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110.000,0.000,110.000,20.000,
I20_2022_2,I20,4/28,2022,2,ERIFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I20_2022_2,I20,4/28,2022,2,DEIFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I20_2022_2,I20,4/28,2022,2,ERICON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I20_2022_2,I20,4/28,2022,2,MALFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
BKR07_2022_3,BKR07,4/29,2022,3,ERIFAS,0.000,0.000,0.000,2.000,819.000,0.000,835.000,0.000,72.000,0.000,1728.000,314.182,
BKR07_2022_3,BKR07,4/29,2022,3,CALSPL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
BKR07_2022_3,BKR07,4/29,2022,3,DICCAP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
BKR07_2022_3,BKR07,4/29,2022,3,EROCIC,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.364,
BKR07_2022_3,BKR07,4/29,2022,3,CALEXS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
BKR07_2022_3,BKR07,4/29,2022,3,RAFCAL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IRC01_2022_3,IRC01,4/29,2022,3,SALMEL,55.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.000,13.455,
IRC01_2022_3,IRC01,4/29,2022,3,SOLXAN,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.000,0.000,0.000,10.000,1.818,
IRC01_2022_3,IRC01,4/29,2022,3,BLOCRO,0.000,0.000,3.000,0.000,4.000,12.000,0.000,3.000,2.000,0.000,24.000,4.364,
IRC01_2022_3,IRC01,4/29,2022,3,EROCIC,5.000,1.000,3.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,13.000,2.364,
IRC01_2022_3,IRC01,4/29,2022,3,CALMAC,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,2.000,0.000,5.000,0.909,
IRC01_2022_3,IRC01,4/29,2022,3,Castilleja,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IRC01_2022_3,IRC01,4/29,2022,3,ERICON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IRC01_2022_3,IRC01,4/29,2022,3,KECANT,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IRC01_2022_3,IRC01,4/29,2022,3,EUCCHR,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,7.000,1.273,
IRC01_2022_3,IRC01,4/29,2022,3,ANAARV,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,1.000,0.000,4.000,0.727,
IRC01_2022_3,IRC01,4/29,2022,3,SILGAL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IRC01_2022_3,IRC01,4/29,2022,3,DICCAP,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.182,
IRC01_2022_3,IRC01,4/29,2022,3,BRANIG,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IRC23_2022_3,IRC23,5/2,2022,3,SALMEL,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,1.273,
IRC23_2022_3,IRC23,5/2,2022,3,SALMAC,4.000,0.000,1.000,0.000,0.000,0.000,0.000,4.000,5.000,7.000,21.000,3.818,
IRC23_2022_3,IRC23,5/2,2022,3,EROCIC,3.000,0.000,33.000,3.000,4.000,0.000,3.000,2.000,3.000,0.000,51.000,9.273,
IRC23_2022_3,IRC23,5/2,2022,3,PHAPAR,6.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,1.455,
IRC23_2022_3,IRC23,5/2,2022,3,CRYMUR,0.000,0.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,4.000,
IRC23_2022_3,IRC23,5/2,2022,3,BRANIG,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,4.000,0.727,
IRC23_2022_3,IRC23,5/2,2022,3,ACMGLA,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,3.000,0.545,
IRC23_2022_3,IRC23,5/2,2022,3,CALSPL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IRC23_2022_3,IRC23,5/2,2022,3,ENCCAL,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.182,
IRC23_2022_3,IRC23,5/2,2022,3,CENMEL,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,2.000,0.364,
IRC23_2022_3,IRC23,5/2,2022,3,MALSAX,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IRC23_2022_3,IRC23,5/2,2022,3,DEIFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
BD21_2022_3,BD21,5/2,2022,3,SALMEL,2200.000,588.000,534.000,270.000,655.000,0.000,625.000,16.000,690.000,279.000,5857.000,1064.909,
BD21_2022_3,BD21,5/2,2022,3,MALFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,7.000,1.273,
BD21_2022_3,BD21,5/2,2022,3,ERIFAS,0.000,0.000,0.000,0.000,0.000,0.000,8.000,4.000,0.000,0.000,12.000,2.182,
BD21_2022_3,BD21,5/2,2022,3,PHACIC,0.000,0.000,0.000,0.000,0.000,16.000,7.000,0.000,0.000,0.000,23.000,4.182,
BD21_2022_3,BD21,5/2,2022,3,EMMPEN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
BD21_2022_3,BD21,5/2,2022,3,KECANT,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,1.818,
BD21_2022_3,BD21,5/2,2022,3,BRANIG,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,2.000,
I14_2022_3,I14,5/4,2022,3,ESCCAL,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,11.000,5.000,28.000,5.091,
I14_2022_3,I14,5/4,2022,3,SONOLE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,4.000,0.727,
I14_2022_3,I14,5/4,2022,3,EROCIC,0.000,0.000,0.000,0.000,0.000,3.000,1.000,0.000,6.000,0.000,10.000,1.818,
I14_2022_3,I14,5/4,2022,3,LUPTRU,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I14_2022_3,I14,5/4,2022,3,BRANIG,0.000,7.000,5.000,6.000,0.000,0.000,0.000,0.000,50.000,0.000,68.000,12.364,
I14_2022_3,I14,5/4,2022,3,DEIFAS,0.000,0.000,8.000,0.000,0.000,13.000,3.000,0.000,1.000,0.000,25.000,4.545,
I14_2022_3,I14,5/4,2022,3,ERIFAS,85.000,10.000,5.000,0.000,9.000,7.000,3.000,855.000,0.000,0.000,974.000,177.091,
I14_2022_3,I14,5/4,2022,3,MALFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I14_2022_3,I14,5/4,2022,3,GILANG,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I14_2022_3,I14,5/4,2022,3,ACMGLA,42.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.000,7.636,
I15_2022_3,I15,5/4,2022,3,ACMGLA,8.000,235.000,152.000,288.000,5.000,7.000,354.000,256.000,148.000,112.000,1565.000,284.545,
I15_2022_3,I15,5/4,2022,3,BRANIG,0.000,0.000,0.000,0.000,32.000,304.000,180.000,0.000,0.000,0.000,516.000,93.818,
I15_2022_3,I15,5/4,2022,3,MALFAS,0.000,0.000,0.000,4.000,0.000,0.000,0.000,19.000,0.000,0.000,23.000,4.182,
I15_2022_3,I15,5/4,2022,3,EROMOS,0.000,0.000,0.000,0.000,4.000,0.000,1.000,0.000,0.000,0.000,5.000,0.909,
I15_2022_3,I15,5/4,2022,3,SALMEL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,25.000,4.545,
I15_2022_3,I15,5/4,2022,3,ERIFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP01_2022_3,GYP01,5/5,2022,3,ACMGLA,1800.000,28.000,86.000,14.000,42.000,89.000,141.000,79.000,85.000,110.000,2474.000,449.818,1680
GYP01_2022_3,GYP01,5/5,2022,3,BRANIG,0.000,0.000,50.000,0.000,0.000,35.000,0.000,30.000,0.000,150.000,265.000,48.182,
GYP01_2022_3,GYP01,5/5,2022,3,MALFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP01_2022_3,GYP01,5/5,2022,3,ESCCAL,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,4.000,0.727,
GYP01_2022_3,GYP01,5/5,2022,3,SALMEL,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.182,288
GYP01_2022_3,GYP01,5/5,2022,3,CALSPL,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.182,
GYP01_2022_3,GYP01,5/5,2022,3,EROBOT,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP08_2022_3,GYP08,5/5,2022,3,PHACIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.364,
GYP08_2022_3,GYP08,5/5,2022,3,SALMEL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP08_2022_3,GYP08,5/5,2022,3,BLOCRO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP08_2022_3,GYP08,5/5,2022,3,DEIFAS,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,5.000,0.909,
GYP08_2022_3,GYP08,5/5,2022,3,CALSPL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP08_2022_3,GYP08,5/5,2022,3,CALMAC,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.545,
GYP08_2022_3,GYP08,5/5,2022,3,SALAPI,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GYP08_2022_3,GYP08,5/5,2022,3,unk yellow succ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
SS03_2022_3,SS03,5/9,2022,3,CALMAC,7.000,2.000,1.000,1.000,5.000,3.000,20.000,7.000,23.000,6.000,75.000,13.636,8
SS03_2022_3,SS03,5/9,2022,3,EROBOT,1.000,2.000,9.000,10.000,3.000,2.000,0.000,0.000,0.000,2.000,29.000,5.273,1
SS03_2022_3,SS03,5/9,2022,3,ACMGLA,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,3.000,0.545,
SS03_2022_3,SS03,5/9,2022,3,BRANIG,0.000,0.000,0.000,0.000,103.000,121.000,47.000,9.000,23.000,0.000,303.000,55.091,
SS03_2022_3,SS03,5/9,2022,3,EROCIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
SS03_2022_3,SS03,5/9,2022,3,PSECAL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
SS03_2022_3,SS03,5/9,2022,3,DICCAP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
SS03_2022_3,SS03,5/9,2022,3,SALMEL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7
SS03_2022_3,SS03,5/9,2022,3,OSMTEN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,6.000,10.000,1.818,1
SS03_2022_3,SS03,5/9,2022,3,BLOCRO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
SS03_2022_3,SS03,5/9,2022,3,SALAPI,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
SS03_2022_3,SS03,5/9,2022,3,CALSPL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
SS04_2022_3,SS04,5/9,2022,3,CALMAC,4.000,8.000,10.000,4.000,8.000,0.000,6.000,4.000,2.000,0.000,46.000,8.364,
SS04_2022_3,SS04,5/9,2022,3,BRANIG,0.000,273.000,89.000,23.000,32.000,57.000,13.000,0.000,41.000,0.000,528.000,96.000,
SS04_2022_3,SS04,5/9,2022,3,GILANG,0.000,4.000,6.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,14.000,2.545,
SS04_2022_3,SS04,5/9,2022,3,EROBOT,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
SS04_2022_3,SS04,5/9,2022,3,CRYMUR,0.000,0.000,2.000,0.000,3.000,0.000,0.000,3.000,1.000,0.000,9.000,1.636,
SS04_2022_3,SS04,5/9,2022,3,EROCIC,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.182,
SS04_2022_3,SS04,5/9,2022,3,ACMGLA,0.000,0.000,0.000,12.000,1.000,12.000,0.000,11.000,94.000,0.000,130.000,23.636,
SS04_2022_3,SS04,5/9,2022,3,CALSPL,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.182,
SS04_2022_3,SS04,5/9,2022,3,SALMEL,0.000,0.000,0.000,0.000,0.000,114.000,0.000,734.000,354.000,63.000,1265.000,230.000,
I08_2022_3,I08,5/11,2022,3,ACMGLA,0.000,0.000,0.000,25.000,62.000,64.000,0.000,0.000,0.000,26.000,177.000,32.182,
I08_2022_3,I08,5/11,2022,3,ERIFAS,0.000,34.000,0.000,23.000,0.000,37.000,0.000,240.000,80.000,16.000,430.000,78.182,
I08_2022_3,I08,5/11,2022,3,DEIFAS,0.000,0.000,0.000,48.000,0.000,0.000,0.000,162.000,46.000,1.000,257.000,46.727,
I08_2022_3,I08,5/11,2022,3,MALFAS,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,2.000,0.364,
I08_2022_3,I08,5/11,2022,3,BRANIG,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,3.000,0.545,
I08_2022_3,I08,5/11,2022,3,EROCIC,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,2.000,0.364,
I08_2022_3,I08,5/11,2022,3,SALMEL,0.000,280.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,280.000,50.909,
I08_2022_3,I08,5/11,2022,3,ERICON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I08_2022_3,I08,5/11,2022,3,CALSPL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I40_2022_3,I40,5/11,2022,3,ACMGLA,0.000,7.000,0.000,0.000,1600.000,1750.000,1040.000,378.000,282.000,91.000,5148.000,936.000,
I40_2022_3,I40,5/11,2022,3,DEIFAS,0.000,0.000,0.000,0.000,1.000,0.000,3.000,11.000,3.000,7.000,25.000,4.545,
I40_2022_3,I40,5/11,2022,3,ERIFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I40_2022_3,I40,5/11,2022,3,ENCCAL,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.727,
I40_2022_3,I40,5/11,2022,3,OSMTEN,0.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,4.000,
I40_2022_3,I40,5/11,2022,3,CLAPUR,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I40_2022_3,I40,5/11,2022,3,SALAPI,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I40_2022_3,I40,5/11,2022,3,SALMEL,153.000,0.000,0.000,143.000,0.000,0.000,0.000,0.000,0.000,0.000,296.000,53.818,
I40_2022_3,I40,5/11,2022,3,CALSPL,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.182,
I40_2022_3,I40,5/11,2022,3,BRANIG,142.000,7.000,7.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,167.000,30.364,
I40_2022_3,I40,5/11,2022,3,SISBEL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
I40_2022_3,I40,5/11,2022,3,CALEXS,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.182,
I40_2022_3,I40,5/11,2022,3,EROBOT,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.364,
I40_2022_3,I40,5/11,2022,3,ERICON,0.000,411.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,411.000,74.727,
SS05_2022_3,SS05,5/12,2022,3,BRANIG,3.000,0.000,0.000,19.000,0.000,141.000,0.000,0.000,0.000,11.000,174.000,31.636,
SS05_2022_3,SS05,5/12,2022,3,CALMAC,1.000,2.000,6.000,5.000,3.000,6.000,6.000,2.000,1.000,0.000,32.000,5.818,
SS05_2022_3,SS05,5/12,2022,3,SALMEL,0.000,0.000,147.000,0.000,0.000,0.000,11.000,708.000,252.000,0.000,1118.000,203.273,
SS05_2022_3,SS05,5/12,2022,3,ACMGLA,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.545,
SS05_2022_3,SS05,5/12,2022,3,CENMEL,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,2.000,0.364,
SS05_2022_3,SS05,5/12,2022,3,EROCIC,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,3.000,0.545,
SS05_2022_3,SS05,5/12,2022,3,CASEXS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
SS05_2022_3,SS05,5/12,2022,3,CRYMUR,0.000,0.000,0.000,0.000,0.000,9.000,8.000,3.000,0.000,1.000,21.000,3.818,
SS05_2022_3,SS05,5/12,2022,3,OSMTEN,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.182,
SS05_2022_3,SS05,5/12,2022,3,ENCCAL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
BKR10_2022_3,BKR10,5/12,2022,3,SALMEL,0.000,0.000,0.000,0.000,0.000,0.000,46.000,0.000,13.000,420.000,479.000,87.091,
BKR10_2022_3,BKR10,5/12,2022,3,MALFAS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,14.000,2.545,
BKR10_2022_3,BKR10,5/12,2022,3,ERIFAS,0.000,0.000,0.000,0.000,19.000,0.000,114.000,0.000,14.000,0.000,147.000,26.727,
BKR10_2022_3,BKR10,5/12,2022,3,BRANIG,0.000,0.000,22.000,0.000,40.000,32.000,0.000,0.000,0.000,0.000,94.000,17.091,
BKR10_2022_3,BKR10,5/12,2022,3,DEIFAS,0.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,3.000,0.545,
BKR10_2022_3,BKR10,5/12,2022,3,EROBOT,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.364,
GYP04_2022_3,GYP04,5/16,2022,3,BRANIG,0.000,0.000,0.000,0.000,0.000,24.000,18.000,0.000,0.000,25.000,67.000,12.182,
