Transect,Quad,Year,Round,Date,Temp,Wspd,Start,Time,Veg,Num,Type_pollinator,Bee_type,Size,Long_pol_sp
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,10,BEE,Apis,,Apis mellifera
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,4,BEE,Apis,,Apis mellifera
BD21,20,2022,1,23-Mar,29,4,14:30,,SALMEL,7,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,4,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,7,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,3,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,12,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,5,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,5,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,7,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,10,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,11,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,4,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,3,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,15,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,4,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,3,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,1,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,2,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,9,BEE,Apis,,Apis mellifera
BD21,10,2022,1,23-Mar,28,4,15:23,,SALMEL,1,BEE,Apis,,Apis mellifera
GYP01,45,2022,1,24-Mar,19,0,9:14,NA,SALMEL,1,BEE,Bombus,,Bombus vosnesenskii
GYP01,45,2022,1,24-Mar,19,0,9:14,NA,GILANG,1,SYP,,,Syphrid
GYP01,walk,2022,1,24-Mar,20,0,9:35,NA,GILANG,NA,LID,,,Bombyllid
GYP01,walk,2022,1,24-Mar,20,0,9:35,NA,HIRINC,NA,FLY,,,Butterfly
GYP01,walk,2022,1,24-Mar,20,0,9:35,NA,SALMEL,NA,FLY,,,Butterfly
GYP01,walk,2022,1,24-Mar,20,0,9:35,NA,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP01,0,2022,1,24-Mar,22,0,10:00,NA,nothing,,NA,,,
GYP01,walk,2022,1,24-Mar,24,2,10:21,NA,EUCCHR,NA,LID,,,Bombyllid
GYP02,walk,2022,1,24-Mar,26,3,13:20,NA,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP02,walk,2022,1,24-Mar,26,3,13:20,NA,SALMEL,NA,BEE,Native,10,native
GYP02,45,2022,1,24-Mar,26,3,13:47,,EUCCHR,2,BEE,Native,5,native
GYP02,45,2022,1,24-Mar,26,3,13:47,,EUCCHR,1,BEE,Native,5,native
GYP02,45,2022,1,24-Mar,26,3,13:47,,EUCCHR,1,BEE,Native,5,native
GYP02,45,2022,1,24-Mar,26,3,13:47,,EUCCHR,3,BEE,Native,5,native
GYP02,45,2022,1,24-Mar,26,3,13:47,,EUCCHR,2,BEE,Native,5,native
GYP02,45,2022,1,24-Mar,26,3,13:47,,EUCCHR,1,BEE,Native,5,native
GYP02,45,2022,1,24-Mar,26,3,13:47,,EUCCHR,1,BEE,Native,5,native
GYP02,45,2022,1,24-Mar,26,3,13:47,,EUCCHR,1,BEE,Native,5,native
GYP02,45,2022,1,24-Mar,26,3,13:47,,EUCCHR,4,BEE,Native,5,native
GYP04,20,2022,1,25-Mar,15,2,9:08,NA,SALMEL,NA,SYP,,,Syphrid
GYP04,20,2022,1,25-Mar,15,2,9:08,NA,SALMEL,NA,BEE,Apis,,Apis mellifera
GYP04,20,2022,1,25-Mar,15,2,9:08,14:02,SALMEL,2,BEE,Apis,,Apis mellifera
GYP04,20,2022,1,25-Mar,15,2,9:08,,SALMEL,1,BEE,Apis,,Apis mellifera
GYP04,20,2022,1,25-Mar,15,2,9:08,,SALMEL,4,BEE,Apis,,Apis mellifera
GYP04,20,2022,1,25-Mar,15,2,9:08,4:45,SALMEL,7,BEE,Apis,,Apis mellifera
GYP04,walk,2022,1,25-Mar,16,2,9:30,,SALMEL,NA,BEE,Native,10,native
GYP04,walk,2022,1,25-Mar,16,2,9:30,,SALMEL,NA,BEE,Native,5,native
GYP04,walk,2022,1,25-Mar,16,2,9:30,,SALMEL,NA,BEE,Bombus,,Bombus vosnesenskii
GYP04,walk,2022,1,25-Mar,16,2,9:30,,KECANT,NA,BEE,Apis,,Apis mellifera
GYP04,walk,2022,1,25-Mar,16,2,9:50,,SALMEL,NA,FLY,,,Butterfly
GYP04,walk,2022,1,25-Mar,16,2,9:50,,ESCCAL,NA,BEE,Native,5,native
GYP04,walk,2022,1,25-Mar,16,2,9:50,,SALMEL,NA,DIP,,,Diptera
GYP04,walk,2022,1,25-Mar,16,2,9:50,,CRYMUR,NA,LID,,,Bombyllid
GYP04,45,2022,1,25-Mar,17,2,10:32,NA,SOLXAN,1,BEE,Native,15,native
GYP04,45,2022,1,25-Mar,17,3,10:32,NA,SOLXAN,2,BEE,Bombus,,Bombus vosnesenskii
GYP08,45,2022,1,25-Mar,20,0,11:32,20:00,EUCCHR,1,BEE,Native,5,native
GYP08,45,2022,1,25-Mar,20,0,11:32,7:33,PHOAUR,1,BEE,Native,5,native
GYP08,30,2022,1,25-Mar,20,0,12:01,14:27,GILANG,1,BEE,Native,5,native
GYP08,25,2022,1,25-Mar,20,0,12:28,19:08,SALMEL,2,BEE,Apis,,Apis mellifera
GYP08,25,2022,1,25-Mar,20,0,12:28,12:09,SALMEL,5,BEE,Apis,,Apis mellifera
GYP08,25,2022,1,25-Mar,20,0,12:28,9:09,SALMEL,1,BEE,Native,5,native
GYP08,25,2022,1,25-Mar,20,0,12:28,8:13,SALMEL,11,BEE,Apis,,Apis mellifera
GYP08,25,2022,1,25-Mar,20,0,12:28,NA,SALMEL,NA,BEE,Bombus,,Bombus vosnesenskii
GYP08,25,2022,1,25-Mar,20,0,12:28,6:38,SALMEL,1,BEE,Apis,,Apis mellifera
GYP08,25,2022,1,25-Mar,20,0,12:28,6:31,SALMEL,3,BEE,Apis,,Apis mellifera
GYP08,25,2022,1,25-Mar,20,0,12:28,6:26,SALMEL,6,BEE,Apis,,Apis mellifera
GYP08,25,2022,1,25-Mar,20,0,12:28,3:24,SALMEL,4,BEE,Apis,,Apis mellifera
GYP08,15,2022,1,25-Mar,23,3,12:54,11:12,SISBEL,1,BEE,Native,10,native
GYP08,15,2022,1,25-Mar,23,3,12:54,NA,SISBEL,NA,LID,,,Bombyllid
GYP08,15,2022,1,25-Mar,23,3,12:54,NA,SISBEL,NA,BEE,Native,10,native
GYP08,15,2022,1,25-Mar,23,3,12:54,NA,SISBEL,NA,BEE,Native,5,native
GYP08,15,2022,1,25-Mar,23,3,12:54,2:01,SISBEL,2,BEE,Native,10,native
GYP08,5,2022,1,25-Mar,22,4,13:54,20:00,CALMAC,1,BEE,Apis,,Apis mellifera
GYP08,5,2022,1,25-Mar,22,4,13:54,NA,SALMEL,NA,BEE,Native,10,native
GYP08,5,2022,1,25-Mar,22,4,13:54,15:02,SALMEL,2,BEE,Apis,,Apis mellifera
GYP08,5,2022,1,25-Mar,22,4,13:54,12:37,SALMEL,1,SAW,,,native
GYP08,5,2022,1,25-Mar,22,4,13:54,NA,SISBEL,NA,BEE,Bombus,,Bombus vosnesenskii
SS05,45,2022,1,30-Mar,21,0,9:14,NA,CALMAC,NA,SYP,,,Syphrid
SS05,45,2022,1,30-Mar,21,0,9:14,NA,SALMEL,NA,BEE,Bombus,,Bombus vosnesenskii
SS05,45,2022,1,30-Mar,21,0,9:14,NA,SALMEL,NA,BEE,Apis,,Apis mellifera
SS05,40,2022,1,30-Mar,24,2,9:44,20:00,SALMEL,4,BEE,Apis,,Apis mellifera
SS05,40,2022,1,30-Mar,24,2,9:44,13:48,SALMEL,3,BEE,Apis,,Apis mellifera
SS05,30,2022,1,30-Mar,23,4,10:17,19:30,CALMAC,4,BEE,Apis,,Apis mellifera
SS05,30,2022,1,30-Mar,23,4,10:17,NA,ENCCAL,NA,FLY,,,butterfly
SS05,30,2022,1,30-Mar,23,4,10:17,3:22,SALMEL,5,BEE,Apis,,Apis mellifera
SS05,30,2022,1,30-Mar,23,4,10:17,1:02,SALMEL,3,BEE,Apis,,Apis mellifera
SS05,20,2022,1,30-Mar,23,5,10:58,10:38,CALMAC,2,BEE,Apis,,Apis mellifera
SS05,20,2022,1,30-Mar,23,5,10:58,5:08,CALMAC,4,BEE,Apis,,Apis mellifera
SS05,0,2022,1,30-Mar,25,5,11:50,0:00,CRY,1,BEE,Native,5,native
SS05,0,2022,1,30-Mar,25,5,11:50,10:17,CRY,4,LID,,,Bombyllid
SS05,0,2022,1,30-Mar,25,5,11:50,10:18,CRY,1,BEE,Native,10,native
SS05,0,2022,1,30-Mar,25,5,11:50,8:20,CALMAC,2,BEE,Apis,,Apis mellifera
SS05,0,2022,1,30-Mar,25,5,11:50,5:17,CALMAC,3,BEE,Apis,,Apis mellifera
SS05,0,2022,1,30-Mar,25,5,11:50,NA,BRANIG,NA,LID,,,Bombyllid
SS05,0,2022,1,30-Mar,25,5,11:50,NA,CRY,NA,LID,,,Bombyllid
SS05,0,2022,1,30-Mar,25,5,11:50,NA,BRANIG,NA,LID,,,Bombyllid
SS05,0,2022,1,30-Mar,25,5,11:50,2:58,CALMAC,6,BEE,Apis,,Apis mellifera
BKR10,45,2022,1,30-Mar,24,4,13:28,20:00,SALMEL,2,BEE,Apis,,Apis mellifera
BKR10,45,2022,1,30-Mar,24,4,13:28,19:01,SALMEL,1,BEE,Native,10,native
BKR10,45,2022,1,30-Mar,24,4,13:28,,SALMEL,23,BEE,Apis,,Apis mellifera
BKR10,45,2022,1,30-Mar,24,4,13:28,,SALMEL,3,BEE,Apis,,Apis mellifera
BKR10,45,2022,1,30-Mar,24,4,13:28,,SALMEL,7,BEE,Apis,,Apis mellifera
BKR10,30,2022,1,30-Mar,24,4,13:58,17:59,SOLXAN,1,SYP,,,Syphrid
BKR10,30,2022,1,30-Mar,24,4,13:58,17:42,SOLXAN,1,SYP,,,Syphrid
BKR10,30,2022,1,30-Mar,24,4,13:58,NA,SALMEL,NA,BEE,Bombus,,Bombus vosnesenskii
BKR10,30,2022,1,30-Mar,24,4,13:58,12:28,SOLXAN,10,BEE,Native,10,2022
BKR10,walk,2022,1,30-Mar,27,4,14:20,NA,SOLXAN,NA,BEE,Native,20,Xylocopa
BKR10,walk,2022,1,30-Mar,27,4,14:20,NA,DICCAP,NA,BEE,Native,5,native
BKR10,0,2022,1,30-Mar,27,4,14:40,NA,nothing,,NA,,,
IRC13,walk,2022,1,31-Mar,16,0,9:15,,ENCFAR,NA,BEE,Apis,,Apis mellifera
IRC13,walk,2022,1,31-Mar,16,0,9:15,,HIRINC,NA,BEE,Apis,,Apis mellifera
IRC13,walk,2022,1,31-Mar,17,2,9:35,,HIRINC,NA,BEE,Apis,,Apis mellifera
IRC08,45,2022,1,1-Apr,17,2,9:42,15:02,EROCIC,1,SYP,,,Syphrid
IRC08,30,2022,1,1-Apr,18,2,10:21,NA,SALMEL,NA,BEE,Apis,,Apis mellifera
IRC08,30,2022,1,1-Apr,18,2,10:21,NA,CALMAC,NA,BEE,Apis,,Apis mellifera
IRC08,25,2022,1,1-Apr,18,2,10:49,17:18,BRANIG,1,SYP,,,Syphrid
IRC08,25,2022,1,1-Apr,18,2,10:49,NA,EROCIC,NA,SYP,,,Syphrid
IRC08,15,2022,1,1-Apr,18,2,11:18,NA,SALMEL,NA,BEE,Bombus,,Bombus vosnesenskii
IRC08,0,2022,1,1-Apr,19,4,11:50,NA,nothing,,NA,,,
IRC08,walk,2022,1,1-Apr,19,4,12:10,NA,PHACIC,NA,BEE,Native,5,native
IRC08,walk,2022,1,1-Apr,19,4,12:10,NA,CALMAC,NA,BEE,Native,5,native
IRC08,walk,2022,1,1-Apr,19,4,12:10,NA,SALMEL,NA,BEE,Native,10,native
I02,walk,2022,1,4-Apr,16,2,8:42,NA,nothing,,NA,,,
I02,walk,2022,1,4-Apr,16,2,9:14,NA,nothing,,NA,,,
GYP09,40,2022,1,4-Apr,19,2,11:31,3:32,CALMAC,2,BEE,Native,5,native
GYP09,40,2022,1,4-Apr,19,2,11:31,NA,ESCCAL,NA,DIP,,,diptera
GYP09,40,2022,1,4-Apr,19,2,11:31,NA,ESCCAL,NA,FLY,,,butterfly
GYP09,40,2022,1,4-Apr,19,2,11:31,NA,MALFAS,NA,BEE,Native,10,native bee
GYP09,35,2022,1,4-Apr,19,2,11:54,20:00,SALMEL,6,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,19:58,SALMEL,1,SYP,,,Syphrid
GYP09,35,2022,1,4-Apr,19,0,11:54,19:55,SALMEL,4,BEE,Native,5,native
GYP09,35,2022,1,4-Apr,19,0,11:54,19:55,SALMEL,8,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,16:34,SALMEL,2,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,16:34,SALMEL,1,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,16:34,SALMEL,1,BEE,Native,5,native
GYP09,35,2022,1,4-Apr,19,0,11:54,14:37,SALMEL,5,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,13:21,SALMEL,2,SYP,,,Syphrid
GYP09,35,2022,1,4-Apr,19,0,11:54,13:11,SALMEL,2,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,NA,SALMEL,NA,BEE,Native,5,native
GYP09,35,2022,1,4-Apr,19,0,11:54,10:19,SALMEL,8,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,9:45,SALMEL,5,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,7:48,SALMEL,22,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,7:40,SALMEL,3,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,7:30,SALMEL,15,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,7:02,SALMEL,12,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,3:59,SALMEL,3,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,3:40,SALMEL,7,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,3:30,SALMEL,1,BEE,Native,5,native
GYP09,35,2022,1,4-Apr,19,0,11:54,2:48,SALMEL,15,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,2:33,SALMEL,27,BEE,Apis,,Apis mellifera
GYP09,35,2022,1,4-Apr,19,0,11:54,2:27,SALMEL,3,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,20:00,SALMEL,15,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,20:00,SALMEL,11,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,19:37,SALMEL,2,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,17:04,SALMEL,5,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,15:32,SALMEL,4,BEE,Native,10,native
GYP09,25,2022,1,4-Apr,20,3,12:40,14:02,SALMEL,9,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,13:54,SALMEL,5,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,12:36,SALMEL,19,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,12:23,SALMEL,2,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,NA,SALMEL,NA,BEE,Native,10,native
GYP09,25,2022,1,4-Apr,20,3,12:40,7:56,SALMEL,2,LID,,,Bombyllid
GYP09,25,2022,1,4-Apr,20,3,12:40,6:45,SALMEL,8,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,6:44,SALMEL,12,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,6:40,SALMEL,8,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,5:34,SALMEL,5,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,3:18,SALMEL,2,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,NA,SALMEL,NA,BEE,Native,10,native
GYP09,25,2022,1,4-Apr,20,3,12:40,2:40,SALMEL,7,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,2:04,SALMEL,18,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,0:22,SALMEL,5,BEE,Apis,,Apis mellifera
GYP09,25,2022,1,4-Apr,20,3,12:40,0:15,SALMEL,2,BEE,Native,10,native
GYP09,5,2022,1,4-Apr,20,3,13:24,20:00,KECANT,2,BEE,Apis,,Apis mellifera
GYP09,5,2022,1,4-Apr,20,3,13:24,14:28,KECANT,2,DIP,,,Diptera
GYP09,0,2022,1,4-Apr,20,4,13:51,19:55,KECANT,7,BEE,Apis,,Apis mellifera
GYP09,0,2022,1,4-Apr,20,4,13:51,19:21,KECANT,1,BEE,Apis,,Apis mellifera
GYP09,0,2022,1,4-Apr,20,4,13:51,17:58,KECANT,1,BEE,Native,5,native
GYP09,0,2022,1,4-Apr,20,4,13:51,16:02,KECANT,2,BEE,Apis,,Apis mellifera
GYP09,0,2022,1,4-Apr,20,4,13:51,11:40,KECANT,1,DIP,,,Diptera
GYP09,0,2022,1,4-Apr,20,4,13:51,11:06,KECANT,2,BEE,Apis,,Apis mellifera
GYP09,0,2022,1,4-Apr,20,4,13:51,NA,PHOAUR,NA,BEE,Native,5,native
GYP09,0,2022,1,4-Apr,20,4,13:51,7:10,PHOAUR,2,BEE,Apis,,Apis mellifera
GYP09,0,2022,1,4-Apr,20,4,13:51,NA,PHOAUR,2,BEE,Native,10,native
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,3,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,7,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,10,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,8,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,5,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,16,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,10,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,7,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,2,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,2,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,26,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,9,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,1,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,11,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,25,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,4,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,9,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,9,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,12,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,14,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,17,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,9,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,3,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,10,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,5,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,9,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,24,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,36,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,1,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,3,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,13,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,22,BEE,Apis,,Apis mellifera
I20,5,2022,1,6-Apr,22,0,9:50,,SALMEL,10,BEE,Apis,,Apis mellifera
I20,walk,2022,1,6-Apr,21,0,9:28,NA,nothing,,NA,,,
I20,walk,2022,1,6-Apr,19,0,9:01,NA,nothing,,NA,,,
I50,0,2022,1,6-Apr,27,3,13:30,14:22,SALMEL,1,FLY,,,butterfly
I50,walk,2022,1,6-Apr,27,3,13:50,NA,nothing,,NA,,,
I50,walk,2022,1,6-Apr,26,5,14:10,NA,nothing,,NA,,,
IRC01,0,2022,2,7-Apr,23,0,8:45,NA,nothing,,NA,,,
IRC01,10,2022,2,7-Apr,25,0,9:13,14:56,MICLIN,2,BEE,Native,5,native
IRC01,10,2022,2,7-Apr,25,0,9:13,8:10,EROCIC,1,SYP,,,Syphrid
IRC01,25,2022,2,7-Apr,30,0,9:37,NA,DICCAP,NA,FLY,,,butterfly
IRC01,25,2022,2,7-Apr,30,0,9:37,12:30,EROCIC,1,SYP,,,Syphrid
IRC01,35,2022,2,7-Apr,31,2,10:03,NA,EUCCHR,NA,BEE,Native,10,native
IRC01,35,2022,2,7-Apr,31,2,10:03,NA,HIRINC,NA,BEE,Apis,,Apis mellifera
IRC01,35,2022,2,7-Apr,31,2,10:03,NA,DICCAP,NA,BEE,Native,10,native
IRC01,35,2022,2,7-Apr,31,2,10:03,NA,EUCCHR,NA,LID,,,Bombyllid
IRC01,35,2022,2,7-Apr,31,2,10:03,4:32,DICCAP,1,BEE,Native,10,native
IRC01,40,2022,2,7-Apr,32,5,10:25,NA,CALSPL,NA,BEE,Native,10,native
BKR07,35,2022,2,7-Apr,35,6,12:20,,ERIFAS,1,FLY,,,butterfly
BKR07,35,2022,2,7-Apr,35,6,12:20,,GILANG,1,BEE,Native,5,native
BKR07,walk,2022,2,7-Apr,37,5,12:46,NA,nothing,,NA,,,
BKR07,walk,2022,2,7-Apr,37,5,13:03,NA,nothing,,NA,,,
SS03,10,2022,2,11-Apr,18,5,9:40,NA,nothing,,NA,,,
SS03,20,2022,2,11-Apr,19,6,10:03,3:50,EROBOT,1,BEE,Apis,,Apis mellifera
SS03,20,2022,2,11-Apr,19,6,10:03,2:08,CALMAC,1,SYP,,,Syphrid
SS03,30,2022,2,11-Apr,20,7,10:25,15:45,CALMAC,1,BEE,Apis,,Apis mellifera
SS03,30,2022,2,11-Apr,20,7,10:25,15:18,CALMAC,1,BEE,Apis,,Apis mellifera
SS03,30,2022,2,11-Apr,20,7,10:25,NA,SALMEL,NA,BEE,Apis,,Apis mellifera
SS03,30,2022,2,11-Apr,20,7,10:25,9:11,CALMAC,1,SYP,,,Syphrid
SS03,40,2022,2,11-Apr,20,7,10:47,17:02,CALMAC,1,BEE,Apis,,Apis mellifera
SS03,45,2022,2,11-Apr,20,7,11:10,17:13,EROBOT,3,BEE,Apis,,Apis mellifera
SS03,45,2022,2,11-Apr,20,7,11:10,7:18,EROBOT,2,SYP,,,Syphrid
SS04,5,2022,2,11-Apr,20,7,12:15,NA,GILANG,NA,BEE,Apis,,Apis mellifera
SS04,10,2022,2,11-Apr,21,6,12:38,12:49,CALMAC,1,BEE,Apis,,Apis mellifera
SS04,10,2022,2,11-Apr,21,6,12:38,11:50,BRANIG,1,BEE,Native,5,native
SS04,10,2022,2,11-Apr,21,6,12:38,9:43,EROCIC,1,SYP,,,Syphrid
SS04,10,2022,2,11-Apr,21,6,12:38,2:02,GILANG,1,BEE,Native,5,native
SS04,10,2022,2,11-Apr,21,6,12:38,NA,BRANIG,NA,BEE,Apis,,Apis mellifera
SS04,25,2022,2,11-Apr,21,6,13:08,16:48,CALMAC,1,BEE,Apis,,Apis mellifera
SS04,25,2022,2,11-Apr,21,6,13:08,13:52,CALMAC,1,BEE,Native,5,native
SS04,25,2022,2,11-Apr,21,6,13:08,13:48,CALMAC,1,BEE,Native,20,Xylocopa
SS04,25,2022,2,11-Apr,21,6,13:08,NA,BRANIG,NA,SYP,,,Syphrid
SS04,25,2022,2,11-Apr,21,6,13:08,12:10,CALMAC,2,BEE,Apis,,Apis mellifera
SS04,25,2022,2,11-Apr,21,6,13:08,NA,SALMEL,NA,BEE,Apis,,Apis mellifera
SS04,25,2022,2,11-Apr,21,6,13:08,1:42,CALMAC,9,BEE,Apis,,Apis mellifera
SS04,walk,2022,2,11-Apr,21,6,13:30,NA,CALSPL,NA,BEE,Native,5,native
SS04,walk,2022,2,11-Apr,21,6,13:30,NA,CRYMUR,NA,BEE,Native,5,native
SS04,35,2022,2,11-Apr,21,6,14:00,16:56,SALMEL,2,BEE,Apis,,Apis mellifera
SS04,35,2022,2,11-Apr,21,6,14:00,16:23,SALMEL,10,BEE,Apis,,Apis mellifera
